email_id,model,true_label,true_label_text,raw_response,predicted_label,predicted_label_text,phishing_likelihood,indicators,parse_note,is_correct,is_error,was_repaired,elapsed_seconds,input_tokens,output_tokens,error_message
238,qwen3_4b,0,LEGÍTIMO,"{   ""indicators"": [     ""Sender is Virus Total, but email subject references 'clamav-virusdb'"",     ""Unusual combination of ClamAV and VirusTotal in context"",     ""No clear call to action or request for user input"",     ""Content appears to be a technical log of virus submissions"",     ""Date (08 Feb 2008) is outdated and does not match current year""   ],   ""phishing_likelihood"": 5,   ""classification"": ""legitimate"" }",0,LEGÍTIMO,5,"Sender is Virus Total, but email subject references 'clamav-virusdb' | Unusual combination of ClamAV and VirusTotal in context | No clear call to action or request for user input | Content appears to be a technical log of virus submissions | Date (08 Feb 2008) is outdated and does not match current year",,True,False,False,16.5024,1745,110,
271,qwen3_4b,0,LEGÍTIMO,"{   ""indicators"": [     ""Unsuspicious subject line with legitimate news content"",     ""Domain matches expected publisher (CNET Networks, Inc.)"",     ""No suspicious links or attachments"",     ""No urgent or threatening language"",     ""Standard newsletter format with clear source and copyright info""   ],   ""phishing_likelihood"": 5,   ""classification"": ""legitimate"" }",0,LEGÍTIMO,5,"Unsuspicious subject line with legitimate news content | Domain matches expected publisher (CNET Networks, Inc.) | No suspicious links or attachments | No urgent or threatening language | Standard newsletter format with clear source and copyright info",,True,False,False,9.5435,470,83,
301,qwen3_4b,0,LEGÍTIMO,"{   ""indicators"": [     ""Unusual sender email addresses (e.g., lmjznprcyynlydlf@hotmail.com, kylwi0776@yahoo.com, grelj.zktpquktdd@helsinki.fi) not tied to the Weka project"",     ""Old date references (Feb 2008) in a current email context"",     ""HTML attachments scrubbed with suspicious links (e.g., MSN Messenger, Yahoo homepage promotion)"",     ""Promotional content (e.g., 'Express yourself instantly with MSN Messenger!', 'Never miss a thing') embedded in a technical email"",     ""Email appears to be a digest from a mailing list but contains outdated or irrelevant content""   ],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" }",0,LEGÍTIMO,10,"Unusual sender email addresses (e.g., lmjznprcyynlydlf@hotmail.com, kylwi0776@yahoo.com, grelj.zktpquktdd@helsinki.fi) not tied to the Weka project | Old date references (Feb 2008) in a current email context | HTML attachments scrubbed with suspicious links (e.g., MSN Messenger, Yahoo homepage promotion) | Promotional content (e.g., 'Express yourself instantly with MSN Messenger!', 'Never miss a thing') embedded in a technical email | Email appears to be a digest from a mailing list but contains outdated or irrelevant content",,True,False,False,18.8426,1502,172,
334,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Unusual unsubscribe link with suspicious domain: cgi.cnn.com/m/clik?e=email2279@gvc.ceas-challenge.cc&l=cnn-dailytop10"",     ""Link contains a shortened or obfuscated path (e.g., gvc.ceas-challenge.cc) which is not a standard CNN domain"",     ""Email claims to be from CNN.com but includes a domain that appears to be a spoofed or test domain (gvc.ceas-challenge.cc)"",     ""The unsubscribe link uses a non-standard, possibly fake or test domain instead of cnn.com"",     ""Old content date (Aug 1, 2008) in a modern email context suggests it may be a spoofed or outdated message""   ],   ""phishing_likelihood"": 75,   ""classification"": ""phishing"" }",1,PHISHING,75,"Unusual unsubscribe link with suspicious domain: cgi.cnn.com/m/clik?e=email2279@gvc.ceas-challenge.cc&l=cnn-dailytop10 | Link contains a shortened or obfuscated path (e.g., gvc.ceas-challenge.cc) which is not a standard CNN domain | Email claims to be from CNN.com but includes a domain that appears to be a spoofed or test domain (gvc.ceas-challenge.cc) | The unsubscribe link uses a non-standard, possibly fake or test domain instead of cnn.com | Old content date (Aug 1, 2008) in a modern email context suggests it may be a spoofed or outdated message",,True,False,False,16.092,1585,184,
341,qwen3_4b,0,LEGÍTIMO,"{   ""indicators"": [     ""Sender appears to be from a legitimate Apache project (SpamAssassin bug tracker)"",     ""Link points to a known public bug tracking URL (issues.apache.org)"",     ""Content is about a known software issue (AWL AutoWhiteList in SpamAssassin)"",     ""Email structure matches legitimate bug reporting format"",     ""No suspicious links, attachments, or urgent language"",     ""Request for technical assistance, not sensitive data""   ],   ""phishing_likelihood"": 5,   ""classification"": ""legitimate"" }",0,LEGÍTIMO,5,"Sender appears to be from a legitimate Apache project (SpamAssassin bug tracker) | Link points to a known public bug tracking URL (issues.apache.org) | Content is about a known software issue (AWL AutoWhiteList in SpamAssassin) | Email structure matches legitimate bug reporting format | No suspicious links, attachments, or urgent language | Request for technical assistance, not sensitive data",,True,False,False,10.9605,538,116,
346,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Suspicious link (http://www.shinedear.com)"",     ""Unusual and misleading subject line"",     ""Promotional content with no clear legitimacy"",     ""No sender information provided"",     ""Requests action without context or verification""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" }",1,PHISHING,95,Suspicious link (http://www.shinedear.com) | Unusual and misleading subject line | Promotional content with no clear legitimacy | No sender information provided | Requests action without context or verification,,True,False,False,8.2961,293,78,
349,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Suspicious link (http://dearbright.com/)"",     ""Urgent or provocative language promoting adult content"",     ""Unusual and inappropriate subject line"",     ""Unverified sender or domain"",     ""Promotional content for adult products"",     ""Irrelevant or nonsensical sentence about 'electorate' and 'minors'""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" }",1,PHISHING,95,Suspicious link (http://dearbright.com/) | Urgent or provocative language promoting adult content | Unusual and inappropriate subject line | Unverified sender or domain | Promotional content for adult products | Irrelevant or nonsensical sentence about 'electorate' and 'minors',,True,False,False,9.0783,329,100,
369,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Unusual unsubscribe link with suspicious domain: cgi.cnn.com/m/clik?e=email1171@gvc.ceas-challenge.cc&l=cnn-dailytop10"",     ""Link contains a shortened or obfuscated path (e.g., gvc.ceas-challenge.cc) which is not a standard CNN domain"",     ""Suspicious email sender domain or address not clearly tied to cnn.com in a legitimate context"",     ""Outdated content (dated August 1, 2008) suggesting it may be a spoofed or archived message"",     ""Links redirect through a partner index page with potential for phishing or malware injection""   ],   ""phishing_likelihood"": 40,   ""classification"": ""phishing"" }",0,LEGÍTIMO,40,"Unusual unsubscribe link with suspicious domain: cgi.cnn.com/m/clik?e=email1171@gvc.ceas-challenge.cc&l=cnn-dailytop10 | Link contains a shortened or obfuscated path (e.g., gvc.ceas-challenge.cc) which is not a standard CNN domain | Suspicious email sender domain or address not clearly tied to cnn.com in a legitimate context | Outdated content (dated August 1, 2008) suggesting it may be a spoofed or archived message | Links redirect through a partner index page with potential for phishing or malware injection",classification (PHISHING) diverge do likelihood (40); usando o likelihood,False,False,False,18.1907,1585,165,
409,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Unusual unsubscribe link domain: gvc.ceas-challenge.cc (not cnn.com)"",     ""Suspicious link in unsubscribe URL: gvc.ceas-challenge.cc"",     ""Link structure suggests possible spoofing or phishing attempt"",     ""Outdated content (August 2008) with no current relevance"",     ""No clear sender address or authentication (no verified sender domain)""   ],   ""phishing_likelihood"": 75,   ""classification"": ""phishing"" }",1,PHISHING,75,Unusual unsubscribe link domain: gvc.ceas-challenge.cc (not cnn.com) | Suspicious link in unsubscribe URL: gvc.ceas-challenge.cc | Link structure suggests possible spoofing or phishing attempt | Outdated content (August 2008) with no current relevance | No clear sender address or authentication (no verified sender domain),,True,False,False,10.6225,1585,110,
428,qwen3_4b,0,LEGÍTIMO,"{   ""indicators"": [     ""Unsuspicious sender domain (SM-DEVEL) may be legitimate project mailing list"",     ""No suspicious links or attachments"",     ""Request for help with translation of software components"",     ""Content appears to be technical and contextually relevant to squirrelmail development"",     ""No urgent or threatening language"",     ""No request for sensitive information""   ],   ""phishing_likelihood"": 5,   ""classification"": ""legitimate"" }",0,LEGÍTIMO,5,Unsuspicious sender domain (SM-DEVEL) may be legitimate project mailing list | No suspicious links or attachments | Request for help with translation of software components | Content appears to be technical and contextually relevant to squirrelmail development | No urgent or threatening language | No request for sensitive information,,True,False,False,8.9567,378,100,
473,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Email claims to be from CNN.com but contains links with suspiciously formatted URLs (e.g., 'http://www.cnn.com/video/partners/email/index.html?url=...')"",     ""Links redirect to CNN video or story pages, but the structure suggests potential URL manipulation or phishing attempt"",     ""Outdated content (dated August 1, 2008) in a modern email context raises suspicion of spoofing or archive misuse"",     ""Unusual unsubscribe link with a long, complex parameter (e.g., 'cgi.cnn.com/m/clik?e=...') that appears to be a phishing or tracking mechanism"",     ""No clear sender address or domain verification in the body, despite claiming to be from CNN"",     ""Content includes sensational or potentially inappropriate topics (e.g., 'racy photos of toddler’s mom') which may be used to trigger urgency or curiosity""   ],   ""phishing_likelihood"": 30,   ""classification"": ""legitimate"" }",0,LEGÍTIMO,30,"Email claims to be from CNN.com but contains links with suspiciously formatted URLs (e.g., 'http://www.cnn.com/video/partners/email/index.html?url=...') | Links redirect to CNN video or story pages, but the structure suggests potential URL manipulation or phishing attempt | Outdated content (dated August 1, 2008) in a modern email context raises suspicion of spoofing or archive misuse | Unusual unsubscribe link with a long, complex parameter (e.g., 'cgi.cnn.com/m/clik?e=...') that appears to be a phishing or tracking mechanism | No clear sender address or domain verification in the body, despite claiming to be from CNN | Content includes sensational or potentially inappropriate topics (e.g., 'racy photos of toddler’s mom') which may be used to trigger urgency or curiosity",,False,False,False,19.6999,1611,212,
509,qwen3_4b,0,LEGÍTIMO,"{   ""indicators"": [],   ""phishing_likelihood"": 0,   ""classification"": ""legitimate"" }",0,LEGÍTIMO,0,,indicators inválida: [],True,False,False,6.4895,400,26,
529,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Suspicious URL (donecan.com not a known legitimate domain)"",     ""Urgent or suggestive subject line promoting inappropriate content"",     ""Unusual and potentially malicious link targeting adult content"",     ""No clear sender or organization context""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" }",1,PHISHING,95,Suspicious URL (donecan.com not a known legitimate domain) | Urgent or suggestive subject line promoting inappropriate content | Unusual and potentially malicious link targeting adult content | No clear sender or organization context,,True,False,False,8.4644,290,78,
548,qwen3_4b,0,LEGÍTIMO,"{   ""indicators"": [     ""Unusual sender address: pnperxdpv-sarswdlp@python.org (does not match expected Spambayes mailing list domain)"",     ""Mailing list name appears to be a spoofed or malformed version of a real list"",     ""Content appears to be a CVS commit log from a known open-source project (Spambayes)"",     ""Log shows technical code changes and file updates, typical of a legitimate development update"",     ""No urgent or threatening language, but the sender domain is suspiciously constructed""   ],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" }",0,LEGÍTIMO,10,"Unusual sender address: pnperxdpv-sarswdlp@python.org (does not match expected Spambayes mailing list domain) | Mailing list name appears to be a spoofed or malformed version of a real list | Content appears to be a CVS commit log from a known open-source project (Spambayes) | Log shows technical code changes and file updates, typical of a legitimate development update | No urgent or threatening language, but the sender domain is suspiciously constructed",,True,False,False,13.1393,1161,137,
563,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Unsuspicious sender domain (cnn.com) but includes a malformed unsubscribe link with a suspicious domain: gvc.ceas-challenge.cc"",     ""Links use a partner redirect URL (http://www.cnn.com/video/partners/email/index.html?url=...) which is not the direct CNN video page"",     ""Unusual unsubscribe link with a domain gvc.ceas-challenge.cc that does not belong to CNN"",     ""Old content date (Aug 1, 2008) suggesting it is a historical or archived email, not a current newsletter"",     ""No personalization or dynamic content suggesting it's a mass-sent template""   ],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" }",0,LEGÍTIMO,10,"Unsuspicious sender domain (cnn.com) but includes a malformed unsubscribe link with a suspicious domain: gvc.ceas-challenge.cc | Links use a partner redirect URL (http://www.cnn.com/video/partners/email/index.html?url=...) which is not the direct CNN video page | Unusual unsubscribe link with a domain gvc.ceas-challenge.cc that does not belong to CNN | Old content date (Aug 1, 2008) suggesting it is a historical or archived email, not a current newsletter | No personalization or dynamic content suggesting it's a mass-sent template",,False,False,False,12.7653,1607,164,
567,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Suspicious URL (http://www.madebright.com) not related to the subject"",     ""Unrelated content: Hugh Grant and 'growth enhancement testimonials' is misleading"",     ""Phishing-like language: promotes a dubious product with a fake or misleading claim"",     ""Unverified sender or domain: no clear organizational legitimacy"",     ""Suspicious link with no context or verification""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" }",1,PHISHING,95,Suspicious URL (http://www.madebright.com) not related to the subject | Unrelated content: Hugh Grant and 'growth enhancement testimonials' is misleading | Phishing-like language: promotes a dubious product with a fake or misleading claim | Unverified sender or domain: no clear organizational legitimacy | Suspicious link with no context or verification,,True,False,False,8.878,292,108,
608,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Suspicious URL (brightdone.com not a known legitimate service)"",     ""Unusual subject line with emotional language ('Love doctors recommend flirting as cure')"",     ""Generic and suspicious call to action (poll request)"",     ""Unrelated or irrelevant content (flirting as cure for medical issues)"",     ""Link redirects to unknown domain (brightdone.com)"",     ""Unverified sender or domain mismatch""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" }",1,PHISHING,95,Suspicious URL (brightdone.com not a known legitimate service) | Unusual subject line with emotional language ('Love doctors recommend flirting as cure') | Generic and suspicious call to action (poll request) | Unrelated or irrelevant content (flirting as cure for medical issues) | Link redirects to unknown domain (brightdone.com) | Unverified sender or domain mismatch,,True,False,False,8.7916,310,111,
619,qwen3_4b,0,LEGÍTIMO,"{   ""indicators"": [     ""Outdated content (references August 2008)"",     ""Suspicious links with internal domain paths (e.g., www.loc.gov/extranet/paodocs/2008jrfellows/)"",     ""Unusual URL structure with non-public paths (e.g., extranet, paodocs)"",     ""No clear sender or sender domain verification"",     ""Content appears to be a static archive or historical post, not a current outreach""   ],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" }",0,LEGÍTIMO,10,"Outdated content (references August 2008) | Suspicious links with internal domain paths (e.g., www.loc.gov/extranet/paodocs/2008jrfellows/) | Unusual URL structure with non-public paths (e.g., extranet, paodocs) | No clear sender or sender domain verification | Content appears to be a static archive or historical post, not a current outreach",,True,False,False,13.7361,1339,127,
635,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Suspicious sender name with random capitalization and no domain"",     ""Unusual and suspicious URL with shortened or obscure domain (3xnlta.bay.livefilestore.com)"",     ""URL appears to be a fake or malicious link with no clear purpose"",     ""Urgent or promotional language without context"",     ""No clear sender organization or legitimate branding""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" }",1,PHISHING,95,Suspicious sender name with random capitalization and no domain | Unusual and suspicious URL with shortened or obscure domain (3xnlta.bay.livefilestore.com) | URL appears to be a fake or malicious link with no clear purpose | Urgent or promotional language without context | No clear sender organization or legitimate branding,,True,False,False,9.4969,367,104,
638,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Suspicious URL (shinemade.com not a known legitimate domain)"",     ""Urgent or enticing language ('Revolutionary mens health aid')"",     ""Unverified and suspicious link with no clear context"",     ""Generic and suspicious subject line designed to trigger curiosity""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" }",1,PHISHING,95,Suspicious URL (shinemade.com not a known legitimate domain) | Urgent or enticing language ('Revolutionary mens health aid') | Unverified and suspicious link with no clear context | Generic and suspicious subject line designed to trigger curiosity,,True,False,False,8.1346,297,86,
643,qwen3_4b,0,LEGÍTIMO,"{   ""indicators"": [     ""Unusual sender domain (wrzzpv@sidney.com) does not match expected Apache domain"",     ""Suspicious email content with potential for phishing-like structure"",     ""Use of 'SpamAssassin' in URL suggests possible spoofing or misrepresentation"",     ""Unusual formatting and structure resembling automated or spoofed messages""   ],   ""phishing_likelihood"": 60,   ""classification"": ""phishing"" }",1,PHISHING,60,Unusual sender domain (wrzzpv@sidney.com) does not match expected Apache domain | Suspicious email content with potential for phishing-like structure | Use of 'SpamAssassin' in URL suggests possible spoofing or misrepresentation | Unusual formatting and structure resembling automated or spoofed messages,,False,False,False,8.5638,397,98,
683,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Email claims to be from CNN.com but contains links with suspiciously formatted URLs (e.g., 'http://www.cnn.com/video/partners/email/index.html?url=...')"",     ""Links redirect to CNN video or story pages, but the structure suggests potential URL manipulation or phishing attempt"",     ""Unusual inclusion of a 'unsubscribe' link with a complex, non-standard URL (e.g., 'cgi.cnn.com/m/clik?e=...') that may be used to track clicks"",     ""Email contains content that is outdated (dated August 1, 2008) and is likely sent as a spoof or archive"",     ""No clear sender address or domain verification in the body, despite claiming to be from CNN"",     ""Use of urgent or sensational headlines (e.g., 'RACY PHOTOS OF TODDLER'S MOM', 'KILLER CARRIED VICTIM'S HEAD') to provoke attention""   ],   ""phishing_likelihood"": 30,   ""classification"": ""legitimate"" }",0,LEGÍTIMO,30,"Email claims to be from CNN.com but contains links with suspiciously formatted URLs (e.g., 'http://www.cnn.com/video/partners/email/index.html?url=...') | Links redirect to CNN video or story pages, but the structure suggests potential URL manipulation or phishing attempt | Unusual inclusion of a 'unsubscribe' link with a complex, non-standard URL (e.g., 'cgi.cnn.com/m/clik?e=...') that may be used to track clicks | Email contains content that is outdated (dated August 1, 2008) and is likely sent as a spoof or archive | No clear sender address or domain verification in the body, despite claiming to be from CNN | Use of urgent or sensational headlines (e.g., 'RACY PHOTOS OF TODDLER'S MOM', 'KILLER CARRIED VICTIM'S HEAD') to provoke attention",,False,False,False,19.3935,1611,224,
703,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Unusual unsubscribe link with suspicious domain: cgi.cnn.com/m/clik?e=email857@gvc.ceas-challenge.cc&l=cnn-dailytop10"",     ""Link contains a shortened or obfuscated path (e.g., gvc.ceas-challenge.cc) which is not a standard CNN domain"",     ""Suspicious email sender domain or address not clearly tied to cnn.com in a legitimate context"",     ""Outdated content (dated August 1, 2008) suggesting it may be a spoofed or archived message"",     ""Links redirect through a partner index page with potential for phishing or malware injection""   ],   ""phishing_likelihood"": 40,   ""classification"": ""phishing"" }",0,LEGÍTIMO,40,"Unusual unsubscribe link with suspicious domain: cgi.cnn.com/m/clik?e=email857@gvc.ceas-challenge.cc&l=cnn-dailytop10 | Link contains a shortened or obfuscated path (e.g., gvc.ceas-challenge.cc) which is not a standard CNN domain | Suspicious email sender domain or address not clearly tied to cnn.com in a legitimate context | Outdated content (dated August 1, 2008) suggesting it may be a spoofed or archived message | Links redirect through a partner index page with potential for phishing or malware injection",classification (PHISHING) diverge do likelihood (40); usando o likelihood,False,False,False,12.6599,1584,164,
704,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Suspicious unsubscribe link with unusual domain: cgi.cnn.com/m/clik?e=email1777@gvc.ceas-challenge.cc&l=cnn-dailytop10"",     ""Unusual sender domain in unsubscribe link (gvc.ceas-challenge.cc) does not match CNN.com"",     ""Link structure suggests possible phishing: uses partner redirect with embedded URLs"",     ""Outdated content (Aug 1, 2008) – likely sent long after the date, indicating spoofing or outdated template"",     ""Contains sensationalist content (racy photos, beheadings, murder) which may be used to trigger urgency or curiosity""   ],   ""phishing_likelihood"": 70,   ""classification"": ""phishing"" }",1,PHISHING,70,"Suspicious unsubscribe link with unusual domain: cgi.cnn.com/m/clik?e=email1777@gvc.ceas-challenge.cc&l=cnn-dailytop10 | Unusual sender domain in unsubscribe link (gvc.ceas-challenge.cc) does not match CNN.com | Link structure suggests possible phishing: uses partner redirect with embedded URLs | Outdated content (Aug 1, 2008) – likely sent long after the date, indicating spoofing or outdated template | Contains sensationalist content (racy photos, beheadings, murder) which may be used to trigger urgency or curiosity",,True,False,False,12.7659,1585,167,
737,qwen3_4b,0,LEGÍTIMO,"{   ""indicators"": [     ""Unusual sender domain (clamav-virusdb) not matching known ClamAV or VirusTotal domains"",     ""Email appears to be a database update notification but lacks clear origin or official branding"",     ""Multiple entries with 'Sender: Virus Total' but no official VirusTotal email address or domain in body"",     ""Submission-ID list appears technical and possibly from a monitoring system, not a user-facing message"",     ""No clear call to action, no urgency, no request for personal information""   ],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" }",0,LEGÍTIMO,10,"Unusual sender domain (clamav-virusdb) not matching known ClamAV or VirusTotal domains | Email appears to be a database update notification but lacks clear origin or official branding | Multiple entries with 'Sender: Virus Total' but no official VirusTotal email address or domain in body | Submission-ID list appears technical and possibly from a monitoring system, not a user-facing message | No clear call to action, no urgency, no request for personal information",,True,False,False,15.8102,1687,132,
738,qwen3_4b,1,PHISHING,"{   ""indicators"": [     ""Unusual unsubscribe link with suspicious domain: cgi.cnn.com/m/clik?e=email2150@gvc.ceas-challenge.cc&l=cnn-dailytop10"",     ""Link contains a shortened or obfuscated path (e.g., gvc.ceas-challenge.cc) which is not a standard CNN domain"",     ""Suspicious domain in unsubscribe link: gvc.ceas-challenge.cc is not a legitimate CNN subdomain"",     ""Email claims to be from CNN.com but includes a link structure that appears to be a phishing mimic"",     ""Old content date (Aug 1, 2008) in a modern email context suggests it may be a spoofed or outdated message""   ],   ""phishing_likelihood"": 75,   ""classification"": ""phishing"" }",1,PHISHING,75,"Unusual unsubscribe link with suspicious domain: cgi.cnn.com/m/clik?e=email2150@gvc.ceas-challenge.cc&l=cnn-dailytop10 | Link contains a shortened or obfuscated path (e.g., gvc.ceas-challenge.cc) which is not a standard CNN domain | Suspicious domain in unsubscribe link: gvc.ceas-challenge.cc is not a legitimate CNN subdomain | Email claims to be from CNN.com but includes a link structure that appears to be a phishing mimic | Old content date (Aug 1, 2008) in a modern email context suggests it may be a spoofed or outdated message",,True,False,False,13.4298,1585,178,
