email_id,model,true_label,true_label_text,raw_response,predicted_label,predicted_label_text,phishing_likelihood,indicators,parse_note,is_correct,is_error,was_repaired,elapsed_seconds,input_tokens,output_tokens,error_message
10,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Generic greeting without personalization"",     ""Urgent 'Action Required' language in subject line"",     ""Vague shipping details with only tracking number"",     ""Request to confirm/verify personal information"",     ""Generic 'Confirm Details' call-to-action button without specifics"",     ""No specific company name or branding visible"",     ""Automated message disclaimer combined with action request"",     ""Missing sender email address or company identification"",     ""Typical phishing pattern: shipment notification + verification request""   ],   ""phishing_likelihood"": 78,   ""classification"": ""phishing"" } ```",1,PHISHING,78,Generic greeting without personalization | Urgent 'Action Required' language in subject line | Vague shipping details with only tracking number | Request to confirm/verify personal information | Generic 'Confirm Details' call-to-action button without specifics | No specific company name or branding visible | Automated message disclaimer combined with action request | Missing sender email address or company identification | Typical phishing pattern: shipment notification + verification request,,True,False,False,2.0985,370,159,
11,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.8295,833,36,
12,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.8187,1051,36,
13,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Sender domain mismatch - email claims to be from Wise but uses suspicious domain"",     ""Suspicious shortened/obfuscated URLs with token parameters"",     ""URL domain 'siomanioa.com' does not match legitimate Wise domain"",     ""Urgent threatening language about account closure"",     ""Request for sensitive banking information (bank account details)"",     ""Pressure to click links and take immediate action"",     ""Generic greeting 'Hello' instead of personalized salutation"",     ""All-caps 'WE'VE CLOSED YOUR ACCOUNT' creates urgency""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Sender domain mismatch - email claims to be from Wise but uses suspicious domain | Suspicious shortened/obfuscated URLs with token parameters | URL domain 'siomanioa.com' does not match legitimate Wise domain | Urgent threatening language about account closure | Request for sensitive banking information (bank account details) | Pressure to click links and take immediate action | Generic greeting 'Hello' instead of personalized salutation | All-caps 'WE'VE CLOSED YOUR ACCOUNT' creates urgency,,True,False,False,2.1643,529,176,
14,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Generic greeting 'DEAR' with email address"",     ""Vague urgent language about 'blockage' and 'pending messages'"",     ""Pressure to act immediately with 'Fix Issue Now' call-to-action"",     ""Suspicious sender claiming to be 'Roundcube' but using generic formatting"",     ""Request to click link without clear legitimate purpose"",     ""Unusual phrasing and grammar inconsistent with professional service communications"",     ""No specific details about actual issues or account problems"",     ""Threat of service disruption implied by 'blockage'""   ],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,Generic greeting 'DEAR' with email address | Vague urgent language about 'blockage' and 'pending messages' | Pressure to act immediately with 'Fix Issue Now' call-to-action | Suspicious sender claiming to be 'Roundcube' but using generic formatting | Request to click link without clear legitimate purpose | Unusual phrasing and grammar inconsistent with professional service communications | No specific details about actual issues or account problems | Threat of service disruption implied by 'blockage',,True,False,False,5.1181,359,175,
15,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious shortened/redirected URL using Google redirect service"",     ""URL destination (worldmusic.blog) does not match DocuSign branding"",     ""Obfuscated/encoded text in email body suggesting malicious intent"",     ""Mismatched sender - claims to be DocuSign but contains suspicious elements"",     ""Excessive random character strings and gibberish in footer"",     ""Multiple repeated links to unrelated domain (intuitive.com)"",     ""Urgency implied by 'Your document is ready' call-to-action"",     ""Email appears designed to evade spam filters with encoded content"",     ""Legitimate-looking DocuSign header masking phishing attempt""   ],   ""phishing_likelihood"": 98,   ""classification"": ""phishing"" } ```",1,PHISHING,98,Suspicious shortened/redirected URL using Google redirect service | URL destination (worldmusic.blog) does not match DocuSign branding | Obfuscated/encoded text in email body suggesting malicious intent | Mismatched sender - claims to be DocuSign but contains suspicious elements | Excessive random character strings and gibberish in footer | Multiple repeated links to unrelated domain (intuitive.com) | Urgency implied by 'Your document is ready' call-to-action | Email appears designed to evade spam filters with encoded content | Legitimate-looking DocuSign header masking phishing attempt,,True,False,False,3.0691,2094,199,
16,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious sender domain (a.fwb4u.us) - not a recognized organization"",     ""Nonsensical group name (4Ny9gvu MEETING WITH WITTHH 39tmvz4) - appears randomly generated"",     ""Unusual inviter email (tinass97321const1975@a.fwb4u.us) - suspicious format"",     ""Mismatch between recipient domain (monkey.org) and group domain (a.fwb4u.us)"",     ""Generic greeting without personalization"",     ""Suspicious token in subscription link - potential credential harvesting"",     ""Unsolicited group invitation from unknown sender""   ],   ""phishing_likelihood"": 82,   ""classification"": ""phishing"" } ```",1,PHISHING,82,Suspicious sender domain (a.fwb4u.us) - not a recognized organization | Nonsensical group name (4Ny9gvu MEETING WITH WITTHH 39tmvz4) - appears randomly generated | Unusual inviter email (tinass97321const1975@a.fwb4u.us) - suspicious format | Mismatch between recipient domain (monkey.org) and group domain (a.fwb4u.us) | Generic greeting without personalization | Suspicious token in subscription link - potential credential harvesting | Unsolicited group invitation from unknown sender,,True,False,False,2.0588,804,196,
17,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Mismatched order numbers (#87314592 in subject vs #3005599712 in body)"",     ""Generic greeting with placeholder text '[Customer]' not filled in"",     ""Generic sender name 'Charlotte Jones' with no company identification"",     ""Suspicious 'Download Payment Receipt' link with no visible URL"",     ""HTML-heavy formatting typical of phishing templates"",     ""No specific company branding or contact information"",     ""Vague subject line with placeholder '[jose]'"",     ""Request to download file from unverified link"",     ""No order details, amounts, or specific transaction information""   ],   ""phishing_likelihood"": 82,   ""classification"": ""phishing"" } ```",1,PHISHING,82,"Mismatched order numbers (#87314592 in subject vs #3005599712 in body) | Generic greeting with placeholder text '[Customer]' not filled in | Generic sender name 'Charlotte Jones' with no company identification | Suspicious 'Download Payment Receipt' link with no visible URL | HTML-heavy formatting typical of phishing templates | No specific company branding or contact information | Vague subject line with placeholder '[jose]' | Request to download file from unverified link | No order details, amounts, or specific transaction information",,True,False,False,2.2969,714,182,
18,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Aggressive and insulting language ('dumb ass')"",     ""Vague threatening reference to 'tickets this weekend'"",     ""Informal tone inconsistent with legitimate business communication"",     ""Unclear context and cryptic message"",     ""Appears to be personal communication rather than official correspondence""   ],   ""phishing_likelihood"": 5,   ""classification"": ""legitimate"" } ```  **Justification:** While this email contains aggressive language and unclear references, it appears to be a personal message between acquaintances rather than a phishing attempt. There are no requests for sensitive information, no suspicious links or attachments, no impersonation of an organization, and no typical phishing urgency tactics. The informal tone and personal nature (referencing tickets and an inside joke) suggest this is genuine interpersonal communication, albeit unprofessional. The low phishing likelihood reflects that this lacks the hallmarks of a phishing attack despite being an unpleasant message.",0,LEGÍTIMO,5,Aggressive and insulting language ('dumb ass') | Vague threatening reference to 'tickets this weekend' | Informal tone inconsistent with legitimate business communication | Unclear context and cryptic message | Appears to be personal communication rather than official correspondence,,True,False,False,2.6361,321,230,
19,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Suspicious IP-based link instead of domain name"",     ""Link contains personal email address as parameter"",     ""Request to click link to 'confirm receipt' is unusual for legitimate business notice"",     ""Old email from 2001 with outdated formatting"",     ""Link structure suggests tracking/logging mechanism"",     ""Instructions to manually copy and paste URL if clicking fails suggests obfuscation""   ],   ""phishing_likelihood"": 75,   ""classification"": ""phishing"" } ```",1,PHISHING,75,Suspicious IP-based link instead of domain name | Link contains personal email address as parameter | Request to click link to 'confirm receipt' is unusual for legitimate business notice | Old email from 2001 with outdated formatting | Link structure suggests tracking/logging mechanism | Instructions to manually copy and paste URL if clicking fails suggests obfuscation,,False,False,False,1.8638,562,130,
20,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Urgent language with all-caps subject line"",     ""Generic greeting 'Dear jose' with lowercase name"",     ""Suspicious shortened/obfuscated reference numbers (#PO4356, INV0076378, etc.)"",     ""Request to 'confirm to allow access' - typical phishing tactic"",     ""Vague document types mixed with Spanish term 'Factura'"",     ""Generic 'VIEW HERE' call-to-action without clear link context"",     ""Inconsistent formatting and grammar ('5 New documents was')"",     ""Impersonation of OneDrive sharing notification"",     ""No sender domain information provided to verify legitimacy""   ],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,"Urgent language with all-caps subject line | Generic greeting 'Dear jose' with lowercase name | Suspicious shortened/obfuscated reference numbers (#PO4356, INV0076378, etc.) | Request to 'confirm to allow access' - typical phishing tactic | Vague document types mixed with Spanish term 'Factura' | Generic 'VIEW HERE' call-to-action without clear link context | Inconsistent formatting and grammar ('5 New documents was') | Impersonation of OneDrive sharing notification | No sender domain information provided to verify legitimacy",,True,False,False,2.3598,366,196,
21,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7465,357,36,
22,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.8928,809,36,
23,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7781,744,36,
24,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Vague subject line 'Ghost'"",     ""Informal communication style"",     ""Typo: 'docuemtns' instead of 'documents'"",     ""Unclear context and references"",     ""Cryptic abbreviation 'JNE' at end""   ],   ""phishing_likelihood"": 15,   ""classification"": ""legitimate"" } ```  **Justification:** While this email contains several unusual elements (vague subject, typos, informal tone, unclear references), it lacks the hallmark indicators of phishing attacks. There are no suspicious links, no requests for sensitive information, no urgent/threatening language, and no sender spoofing evident. The message appears to be internal business communication between colleagues discussing financial/legal documents, albeit poorly written. The typos and informal style suggest a rushed internal message rather than a sophisticated phishing attempt.",0,LEGÍTIMO,15,Vague subject line 'Ghost' | Informal communication style | Typo: 'docuemtns' instead of 'documents' | Unclear context and references | Cryptic abbreviation 'JNE' at end,,True,False,False,2.6557,328,211,
25,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Urgent language with multiple exclamation marks"",     ""Generic greeting 'Attention User' rather than personalized"",     ""Pressure to take immediate action (storage full warning)"",     ""Request to upgrade/click link without clear verification"",     ""Generic footer with copyright notice typical of phishing templates"",     ""Instruction not to reply (discourages verification)"",     ""Suspicious formatting and capitalization patterns"",     ""No clear upgrade link provided, likely to be added in HTML version""   ],   ""phishing_likelihood"": 82,   ""classification"": ""phishing"" } ```",1,PHISHING,82,"Urgent language with multiple exclamation marks | Generic greeting 'Attention User' rather than personalized | Pressure to take immediate action (storage full warning) | Request to upgrade/click link without clear verification | Generic footer with copyright notice typical of phishing templates | Instruction not to reply (discourages verification) | Suspicious formatting and capitalization patterns | No clear upgrade link provided, likely to be added in HTML version",,True,False,False,2.6506,358,152,
26,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Reference to Enron (defunct company associated with major fraud scandal)"",     ""Vague language about 'certain credit provision' and 'certain other provision'"",     ""No specific details about the amendment or regulatory changes"",     ""Generic closing with only first name and no title/contact information"",     ""Unusual subject line that only mentions company name without clear purpose""   ],   ""phishing_likelihood"": 35,   ""classification"": ""legitimate"" } ```  **Justification:** While the email contains some unusual elements (vague language, minimal sender details, reference to a defunct company), it reads more like an internal corporate communication that may be poorly written or forwarded rather than a phishing attempt. There are no requests for sensitive information, suspicious links, or urgent/threatening language. The mention of Enron is odd but could reflect historical business records. The email lacks the typical phishing hallmarks of urgency, credential requests, or malicious links. However, the vagueness and minimal sender information warrant some caution in a real-world scenario.",0,LEGÍTIMO,35,Reference to Enron (defunct company associated with major fraud scandal) | Vague language about 'certain credit provision' and 'certain other provision' | No specific details about the amendment or regulatory changes | Generic closing with only first name and no title/contact information | Unusual subject line that only mentions company name without clear purpose,,True,False,False,3.6071,356,248,
27,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Empty subject line"",     ""Incoherent body content with random words"",     ""No legitimate message structure or purpose"",     ""No sender information provided"",     ""No calls to action or requests"",     ""Appears to be gibberish or spam""   ],   ""phishing_likelihood"": 15,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,15,Empty subject line | Incoherent body content with random words | No legitimate message structure or purpose | No sender information provided | No calls to action or requests | Appears to be gibberish or spam,,False,False,False,1.4581,443,101,
28,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Money mule recruitment scheme - requests to receive customer payments and transfer via Western Union/MoneyGram"",     ""Suspicious sender name 'Allyson Eddy' with no verifiable organization email domain"",     ""Obfuscated content with 'escapenumber' and 'escapelong' placeholders suggesting spam/phishing template"",     ""Requests to use personal bank account for company transactions"",     ""Part-time remote job with financial transaction handling - classic money laundering red flag"",     ""Malformed URL (http vacancy escapenumber sccentre hk vacancies php) with placeholder text"",     ""Excessive encoded/obfuscated text at end suggesting malware or tracking code"",     ""Pressure language ('as soon as possible') combined with vague job details"",     ""No legitimate company contact information or verifiable details""   ],   ""phishing_likelihood"": 98,   ""classification"": ""phishing"" } ```",1,PHISHING,98,Money mule recruitment scheme - requests to receive customer payments and transfer via Western Union/MoneyGram | Suspicious sender name 'Allyson Eddy' with no verifiable organization email domain | Obfuscated content with 'escapenumber' and 'escapelong' placeholders suggesting spam/phishing template | Requests to use personal bank account for company transactions | Part-time remote job with financial transaction handling - classic money laundering red flag | Malformed URL (http vacancy escapenumber sccentre hk vacancies php) with placeholder text | Excessive encoded/obfuscated text at end suggesting malware or tracking code | Pressure language ('as soon as possible') combined with vague job details | No legitimate company contact information or verifiable details,,True,False,False,3.3693,1079,234,
29,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Urgent threat language ('account is set to close')"",     ""Pressure to act immediately with specific deadline"",     ""Generic greeting ('Dear jose') with lowercase name"",     ""Vague call-to-action button ('click here') without clear destination"",     ""Mismatched sender information (Cpanel/Roundcube/Roundcube Corporation)"",     ""Fake address (Redmond, WA is Microsoft's location, not Roundcube)"",     ""Request to confirm password implied by subject line"",     ""Suspicious domain (monkey.org is not a legitimate email provider)"",     ""Poor formatting and grammar inconsistencies"",     ""No legitimate sender email address provided""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,"Urgent threat language ('account is set to close') | Pressure to act immediately with specific deadline | Generic greeting ('Dear jose') with lowercase name | Vague call-to-action button ('click here') without clear destination | Mismatched sender information (Cpanel/Roundcube/Roundcube Corporation) | Fake address (Redmond, WA is Microsoft's location, not Roundcube) | Request to confirm password implied by subject line | Suspicious domain (monkey.org is not a legitimate email provider) | Poor formatting and grammar inconsistencies | No legitimate sender email address provided",,True,False,False,2.481,439,199,
30,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious redirect URL with obfuscated parameters"",     ""URL domain (designsori.com) does not match DHL's official domain"",     ""Shortened/encoded URL hiding true destination"",     ""Generic greeting without personalization"",     ""Urgent alert language in subject line"",     ""Request to click link for shipping document"",     ""Email address exposed in URL fragment"",     ""Unusual URL structure with multiple redirects and encoded parameters""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious redirect URL with obfuscated parameters | URL domain (designsori.com) does not match DHL's official domain | Shortened/encoded URL hiding true destination | Generic greeting without personalization | Urgent alert language in subject line | Request to click link for shipping document | Email address exposed in URL fragment | Unusual URL structure with multiple redirects and encoded parameters,,True,False,False,1.997,553,143,
31,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""No clear sender information provided"",     ""Empty subject line"",     ""Suspicious 'escapenumber' and 'escapelong' placeholder text throughout"",     ""Garbled text with unusual characters (micrîsoft, backslashes)"",     ""Unsolicited software sales pitch"",     ""Suspicious pricing claims for legitimate software"",     ""No clear call-to-action or legitimate contact information"",     ""Poorly formatted and unprofessional presentation"",     ""Likely spam/malware distribution attempt""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,92,"No clear sender information provided | Empty subject line | Suspicious 'escapenumber' and 'escapelong' placeholder text throughout | Garbled text with unusual characters (micrîsoft, backslashes) | Unsolicited software sales pitch | Suspicious pricing claims for legitimate software | No clear call-to-action or legitimate contact information | Poorly formatted and unprofessional presentation | Likely spam/malware distribution attempt",,True,False,False,2.1287,785,159,
32,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Generic greeting 'Hello Jose' without personalization"",     ""Suspicious claim of undelivered messages with urgency"",     ""Vague 'system delay' explanation"",     ""Suspicious link labeled 'Retrieve messages here' without visible URL"",     ""Poor grammar and awkward phrasing ('to retrieve to deliver')"",     ""Generic footer 'Monkey E-mail Support' inconsistent with legitimate email providers"",     ""Pressure to click link to access email portal"",     ""No specific sender email address provided"",     ""Request to login via link (credential harvesting attempt)""   ],   ""phishing_likelihood"": 92,   ""classification"": ""phishing"" } ```",1,PHISHING,92,Generic greeting 'Hello Jose' without personalization | Suspicious claim of undelivered messages with urgency | Vague 'system delay' explanation | Suspicious link labeled 'Retrieve messages here' without visible URL | Poor grammar and awkward phrasing ('to retrieve to deliver') | Generic footer 'Monkey E-mail Support' inconsistent with legitimate email providers | Pressure to click link to access email portal | No specific sender email address provided | Request to login via link (credential harvesting attempt),,True,False,False,2.3851,358,176,
33,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Urgent/pressuring language ('hurry', 'expire tonight', 'when best deal is gone it is gone')"",     ""Suspicious URL (http typinfanny com - malformed and unrelated to legitimate lender)"",     ""Unsolicited financial offer with unrealistic claims"",     ""Poor grammar and formatting typical of spam/phishing"",     ""Vague promises ('best deal', 'lowest current payments') without specifics"",     ""Downplaying credit requirements to lower guard"",     ""Request to complete form with minimal information provided"",     ""No legitimate sender information or organization details""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,"Urgent/pressuring language ('hurry', 'expire tonight', 'when best deal is gone it is gone') | Suspicious URL (http typinfanny com - malformed and unrelated to legitimate lender) | Unsolicited financial offer with unrealistic claims | Poor grammar and formatting typical of spam/phishing | Vague promises ('best deal', 'lowest current payments') without specifics | Downplaying credit requirements to lower guard | Request to complete form with minimal information provided | No legitimate sender information or organization details",,True,False,False,2.4587,396,178,
34,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [     ""Generic greeting without personalization"",     ""Shortened/redirected URL instead of direct link"",     ""Generic newsletter format with minimal context"",     ""Old date (February 2002) suggests potential spam or archived content""   ],   ""phishing_likelihood"": 25,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,25,Generic greeting without personalization | Shortened/redirected URL instead of direct link | Generic newsletter format with minimal context | Old date (February 2002) suggests potential spam or archived content,,True,False,False,1.5552,356,90,
35,claude-haiku-4-5-20251001,1,PHISHING,"```json {   ""indicators"": [     ""Suspicious domain mismatch: sender claims to be from monkey.org but link uses connect.covering.best"",     ""Shortened/obfuscated URL with query parameters pointing to unfamiliar domain"",     ""Generic greeting 'Hello' without personalization"",     ""Urgent language about pending messages and storage issues to pressure action"",     ""Misspelled or unusual domain name 'covering.best'"",     ""Request to click link to retrieve messages (credential harvesting attempt)"",     ""Vague sender identification 'monkey.org Administrator' rather than specific person"",     ""Grammatically awkward phrasing typical of phishing emails""   ],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious domain mismatch: sender claims to be from monkey.org but link uses connect.covering.best | Shortened/obfuscated URL with query parameters pointing to unfamiliar domain | Generic greeting 'Hello' without personalization | Urgent language about pending messages and storage issues to pressure action | Misspelled or unusual domain name 'covering.best' | Request to click link to retrieve messages (credential harvesting attempt) | Vague sender identification 'monkey.org Administrator' rather than specific person | Grammatically awkward phrasing typical of phishing emails,,True,False,False,2.2591,367,188,
36,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.7576,305,36,
37,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,0.9567,1293,36,
38,claude-haiku-4-5-20251001,0,LEGÍTIMO,"```json {   ""indicators"": [],   ""phishing_likelihood"": 2,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,2,,indicators inválida: [],True,False,False,1.2384,333,36,
