email_id,model,true_label,true_label_text,raw_response,predicted_label,predicted_label_text,phishing_likelihood,indicators,parse_note,is_correct,is_error,was_repaired,elapsed_seconds,input_tokens,output_tokens,error_message
14,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious sender address (jose@monkey.org)"", ""Urgent language ('Fix this issue Now')"", ""Request for action (Follow the link below)"", ""Unusual domain (.monkey.org)""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious sender address (jose@monkey.org) | Urgent language ('Fix this issue Now') | Request for action (Follow the link below) | Unusual domain (.monkey.org),,True,False,False,11.0519,355,77,
15,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious sender address (monkey.org)"", ""Shortened URL (https://www.google.rs/url?q=...)"", ""Multiple URLs to intuitive.com"", ""Unusual email address (jose@monkey.org)"", ""Requests for sensitive information (phone numbers, addresses)"", ""Urgent language (e.g., 'Complete:'),"" , ""Strange characters and formatting throughout the email body""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,"Suspicious sender address (monkey.org) | Shortened URL (https://www.google.rs/url?q=...) | Multiple URLs to intuitive.com | Unusual email address (jose@monkey.org) | Requests for sensitive information (phone numbers, addresses) | Urgent language (e.g., 'Complete:'), | Strange characters and formatting throughout the email body",,True,False,False,13.5437,1889,120,
16,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual sender address (a.fwb4u.us)"", ""Suspicious link (groups.google.com)"", ""Shortened URL"", ""Unusual display name"", ""Generic greeting""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Unusual sender address (a.fwb4u.us) | Suspicious link (groups.google.com) | Shortened URL | Unusual display name | Generic greeting,,True,False,False,11.8091,754,76,
17,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Generic greeting"", ""Urgent tone (implied)"", ""Request for download link"", ""Unspecified sender name""],   ""phishing_likelihood"": 65,   ""classification"": ""phishing"" } ```",1,PHISHING,65,Generic greeting | Urgent tone (implied) | Request for download link | Unspecified sender name,,True,False,False,11.1312,736,59,
18,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unprofessional language"", ""Threatening language"", ""Unusual capitalization"", ""Lack of context""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Unprofessional language | Threatening language | Unusual capitalization | Lack of context,,False,False,False,9.8121,320,55,
19,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Suspicious link"", ""Unusual sender (domain mismatch)"", ""Urgent language (implied urgency to respond)""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious link | Unusual sender (domain mismatch) | Urgent language (implied urgency to respond),,False,False,False,10.7386,579,60,
20,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Generic greeting"", ""Urgent request"", ""Unclear sender"", ""Shortened URLs (implied)"", ""Request for confirmation""],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,Suspicious subject line | Generic greeting | Urgent request | Unclear sender | Shortened URLs (implied) | Request for confirmation,,True,False,False,11.6751,365,68,
21,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual subject line"", ""Attachment requested (though none present)"", ""Generic question""],   ""phishing_likelihood"": 20,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,20,Unusual subject line | Attachment requested (though none present) | Generic question,,True,False,False,13.9742,359,53,
22,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender name (Scot Chambers @ Enron Development)"", ""Enron domain in email address"", ""Attachment (O&M estimate)"", ""Forwarded email""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Unusual sender name (Scot Chambers @ Enron Development) | Enron domain in email address | Attachment (O&M estimate) | Forwarded email,,False,False,False,13.018,769,69,
23,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Forwarded multiple times"", ""Unusual email chain"", ""Attachment mentioned (PDF)"", ""References to specific organizations (ECT, EES, ENRON)""],   ""phishing_likelihood"": 30,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,30,"Forwarded multiple times | Unusual email chain | Attachment mentioned (PDF) | References to specific organizations (ECT, EES, ENRON)",,True,False,False,13.038,705,68,
24,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender name (JNE)"", ""Vague reference to 'Ghost unwind' and 'swap termination docs'""],   ""phishing_likelihood"": 75,   ""classification"": ""phishing"" } ```",1,PHISHING,75,Unusual sender name (JNE) | Vague reference to 'Ghost unwind' and 'swap termination docs',,False,False,False,11.2,324,60,
25,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious sender address (jose@monkey.org)"", ""Urgent language"", ""Generic greeting"", ""Unusual domain name"", ""Threatening tone""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious sender address (jose@monkey.org) | Urgent language | Generic greeting | Unusual domain name | Threatening tone,,True,False,False,11.7915,358,67,
26,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender (Vermont Gas Systems, Inc.)"", ""Request for distribution of documents"", ""Reference to Enron North America Corp.""],   ""phishing_likelihood"": 60,   ""classification"": ""phishing"" } ```",1,PHISHING,60,"Unusual sender (Vermont Gas Systems, Inc.) | Request for distribution of documents | Reference to Enron North America Corp.",,False,False,False,10.9659,353,63,
27,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual subject line"", ""Lack of context"", ""Random words""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Unusual subject line | Lack of context | Random words,,True,False,False,9.6088,443,50,
28,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual sender name and address (Sydney Car Centre)"", ""Suspicious links (vacancy escapenumber sccentre hk vacancies php)"", ""Requests for bank account information"", ""Vague job description"", ""Use of unusual phrases like 'fasten the process' and 'escapenumber'""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Unusual sender name and address (Sydney Car Centre) | Suspicious links (vacancy escapenumber sccentre hk vacancies php) | Requests for bank account information | Vague job description | Use of unusual phrases like 'fasten the process' and 'escapenumber',,True,False,False,10.0636,1059,95,
29,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual sender name ('Cpanel account team')"", ""Generic greeting ('Dear jose')"", ""Urgent language ('account is scheduled to be closed')"", ""Shortened URL (click here)"", ""Request for action"", ""Unusual domain ('monkey.org')"", ""Random date and time""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Unusual sender name ('Cpanel account team') | Generic greeting ('Dear jose') | Urgent language ('account is scheduled to be closed') | Shortened URL (click here) | Request for action | Unusual domain ('monkey.org') | Random date and time,,True,False,False,9.5634,442,99,
30,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious link"", ""Unusual sender domain"", ""Generic greeting""],   ""phishing_likelihood"": 90,   ""classification"": ""phishing"" } ```",1,PHISHING,90,Suspicious link | Unusual sender domain | Generic greeting,,True,False,False,8.5638,528,50,
31,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual sender information (no specific details provided)"", ""List of software products with prices, potentially misleading"", ""Urgent/pressuring language (implied by the large list of products)""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,"Unusual sender information (no specific details provided) | List of software products with prices, potentially misleading | Urgent/pressuring language (implied by the large list of products)",,True,False,False,8.6781,763,75,
32,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Generic greeting"", ""Urgent language"", ""Unusual sender name"", ""Suspicious link""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Generic greeting | Urgent language | Unusual sender name | Suspicious link,,True,False,False,8.3756,357,61,
33,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Urgent language"", ""Requests for personal information"", ""Unusual links"", ""Threatening language"", ""Generic greeting""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious subject line | Urgent language | Requests for personal information | Unusual links | Threatening language | Generic greeting,,True,False,False,8.8762,394,66,
34,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual domain (rigzone.com)"", ""Shortened URL""],   ""phishing_likelihood"": 20,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,20,Unusual domain (rigzone.com) | Shortened URL,classification (PHISHING) diverge do likelihood (20); usando o likelihood,True,False,False,8.3871,362,50,
35,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious link"", ""Unusual sender domain"", ""Urgent language (implied)""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious link | Unusual sender domain | Urgent language (implied),,True,False,False,8.113,367,55,
36,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Generic subject line"", ""Lack of personalization"", ""Vague content""],   ""phishing_likelihood"": 30,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,30,Generic subject line | Lack of personalization | Vague content,,True,False,False,8.087,302,50,
37,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Urgent language (though not explicitly urgent, the subject line implies importance)"", ""Mentions of confidentiality concerns and potential issues with market making"", ""References to specific companies and individuals (Tauber, Koch, Enterprise, Shell)"", ""Discussion of EnronOnline and contract terms""],   ""phishing_likelihood"": 10,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,10,"Urgent language (though not explicitly urgent, the subject line implies importance) | Mentions of confidentiality concerns and potential issues with market making | References to specific companies and individuals (Tauber, Koch, Enterprise, Shell) | Discussion of EnronOnline and contract terms",,True,False,False,9.1443,1224,91,
38,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender name (Brian)"", ""Attachment""],   ""phishing_likelihood"": 30,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,30,Unusual sender name (Brian) | Attachment,,True,False,False,8.2283,335,46,
39,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Urgent language"", ""Request for immediate action"", ""Generic sender name"", ""Unusual reference number""],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,Suspicious subject line | Urgent language | Request for immediate action | Generic sender name | Unusual reference number,,True,False,False,8.3555,407,63,
40,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual sender address (monkey.org)"", ""Urgent language"", ""Request to clear storage""],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,Unusual sender address (monkey.org) | Urgent language | Request to clear storage,,True,False,False,8.328,346,56,
41,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual subject line"", ""Strange formatting"", ""Obscure links/attachments"", ""Request for no information""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Unusual subject line | Strange formatting | Obscure links/attachments | Request for no information,,False,False,False,8.6688,374,59,
42,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious link"", ""Unusual sender domain"", ""Urgent language"", ""Request for password""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious link | Unusual sender domain | Urgent language | Request for password,,True,False,False,8.2246,525,56,
43,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Shortened URL"", ""Request for action"", ""Generic greeting"", ""Links to external sites"", ""Mention of security code""],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,Suspicious subject line | Shortened URL | Request for action | Generic greeting | Links to external sites | Mention of security code,,True,False,False,8.4884,680,67,
44,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual link (Yahoo! Auctions)"", ""Generic greeting"", ""Threatening language (prohibited disclosure)""],   ""phishing_likelihood"": 30,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,30,Unusual link (Yahoo! Auctions) | Generic greeting | Threatening language (prohibited disclosure),classification (PHISHING) diverge do likelihood (30); usando o likelihood,True,False,False,8.4704,630,58,
45,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual sender name (Aegis Capital Group LLC)"", ""Suspicious website URL (joboffer escapenumber aegiscapllc cn)"", ""Offers a part-time job with high commission"", ""Claims to cover all travel expenses and transfer fees"", ""Requests no previous experience""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Unusual sender name (Aegis Capital Group LLC) | Suspicious website URL (joboffer escapenumber aegiscapllc cn) | Offers a part-time job with high commission | Claims to cover all travel expenses and transfer fees | Requests no previous experience,,True,False,False,9.2258,1062,94,
46,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual sender domain 'monkey.org'"", ""Urgent language ('needs to be verified within 48 hours', 'shall close down your account')"", ""Generic greeting 'Dear Valued jose' - lacks personalization"", ""Suspicious link (upgrade NOW)""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,"Unusual sender domain 'monkey.org' | Urgent language ('needs to be verified within 48 hours', 'shall close down your account') | Generic greeting 'Dear Valued jose' - lacks personalization | Suspicious link (upgrade NOW)",,True,False,False,9.2497,367,89,
47,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious sender name"", ""Unusual domain"", ""Urgent language"", ""Suspicious link""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious sender name | Unusual domain | Urgent language | Suspicious link,,True,False,False,8.0663,356,56,
48,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual sender address (monkey.org)"", ""Suspicious attachment (shipping documents)"", ""Urgent tone (delivery within 2-3 days)"", ""Generic greeting""],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,Unusual sender address (monkey.org) | Suspicious attachment (shipping documents) | Urgent tone (delivery within 2-3 days) | Generic greeting,,True,False,False,8.5213,484,70,
49,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender (PG&E related but potentially misleading)"", ""Request for action (signing and returning a document)"", ""Reference to bankruptcy and legal proceedings""],   ""phishing_likelihood"": 75,   ""classification"": ""phishing"" } ```",1,PHISHING,75,Unusual sender (PG&E related but potentially misleading) | Request for action (signing and returning a document) | Reference to bankruptcy and legal proceedings,,False,False,False,9.0491,439,67,
50,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Suspicious URL"", ""Unusual subject line"", ""Generic content""],   ""phishing_likelihood"": 75,   ""classification"": ""phishing"" } ```",1,PHISHING,75,Suspicious URL | Unusual subject line | Generic content,,False,False,False,8.453,1165,50,
51,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious sender (cPanel, L.L.C. with a generic domain)"", ""Unusual subject line"", ""Request for action (View & Release Emails)"", ""Generic greeting""],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,"Suspicious sender (cPanel, L.L.C. with a generic domain) | Unusual subject line | Request for action (View & Release Emails) | Generic greeting",,True,False,False,9.0292,387,74,
52,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Suspicious link"", ""Unusual domain"", ""Urgent language (implied)""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious link | Unusual domain | Urgent language (implied),,False,False,False,8.3117,381,54,
53,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Unusual subject line"", ""Generic recipient name"", ""Lack of context""],   ""phishing_likelihood"": 75,   ""classification"": ""phishing"" } ```",1,PHISHING,75,Unusual subject line | Generic recipient name | Lack of context,,True,False,False,7.9665,328,51,
54,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious URL"", ""Unusual wording"", ""Lack of context""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious URL | Unusual wording | Lack of context,,True,False,False,8.2321,810,50,
55,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender name (Jeff)"", ""Vague language"", ""Request for notification""],   ""phishing_likelihood"": 20,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,20,Unusual sender name (Jeff) | Vague language | Request for notification,,True,False,False,8.113,361,53,
56,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender name (Judy)"", ""Urgent language ('I'm not...'),"", ""Request for sensitive information (GTC copy)"", ""Suspiciously vague language ('send up the the following contracts')""],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,"Unusual sender name (Judy) | Urgent language ('I'm not...'), | Request for sensitive information (GTC copy) | Suspiciously vague language ('send up the the following contracts')",,False,False,False,8.7107,411,80,
57,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Sender name 'Vince' and 'Candace' are unusual"", ""Request for urgent action ('We need this job description in order to proceed...')"", ""Mention of 'green card' which is sensitive information"", ""Forwarded email chain"", ""Generic job description""],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,Sender name 'Vince' and 'Candace' are unusual | Request for urgent action ('We need this job description in order to proceed...') | Mention of 'green card' which is sensitive information | Forwarded email chain | Generic job description,,False,False,False,9.9536,1084,90,
58,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual subject line"", ""Generic greeting"", ""Request for immediate action""],   ""phishing_likelihood"": 20,   ""classification"": ""legitimate"" } ```",0,LEGÍTIMO,20,Unusual subject line | Generic greeting | Request for immediate action,,True,False,False,8.6226,408,51,
59,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious domain name (theorionregglines.com)"", ""Urgent language (3 days)"", ""Request for confirmation of email address"", ""Unusual link destination"", ""Generic greeting""],   ""phishing_likelihood"": 95,   ""classification"": ""phishing"" } ```",1,PHISHING,95,Suspicious domain name (theorionregglines.com) | Urgent language (3 days) | Request for confirmation of email address | Unusual link destination | Generic greeting,,True,False,False,8.6538,525,76,
60,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Sender email addresses are diverse and include university and consulting firms"", ""Attachment included (Fading_Fads.pdf)"", ""Urgent language ('rectifying the 'hopeless' message')"", ""Request for a counter-point article"", ""Mention of 'management fads'""],   ""phishing_likelihood"": 75,   ""classification"": ""phishing"" } ```",1,PHISHING,75,Sender email addresses are diverse and include university and consulting firms | Attachment included (Fading_Fads.pdf) | Urgent language ('rectifying the 'hopeless' message') | Request for a counter-point article | Mention of 'management fads',,False,False,False,9.6073,1874,92,
61,gemma3_4b_qat,1,PHISHING,"```json {   ""indicators"": [""Suspicious subject line"", ""Unusual email address (monkey.org)"", ""Urgent language ('You have six messages')"", ""Request to login via portal"", ""Generic 'IT Help Desk' contact"", ""Unclear 'Unsubscribe' link""],   ""phishing_likelihood"": 75,   ""classification"": ""phishing"" } ```",1,PHISHING,75,Suspicious subject line | Unusual email address (monkey.org) | Urgent language ('You have six messages') | Request to login via portal | Generic 'IT Help Desk' contact | Unclear 'Unsubscribe' link,,True,False,False,9.0973,607,86,
62,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender name (Marie)"", ""No urgent language""],   ""phishing_likelihood"": 10,   ""classification"": ""phishing"" } ```",0,LEGÍTIMO,10,Unusual sender name (Marie) | No urgent language,classification (PHISHING) diverge do likelihood (10); usando o likelihood,True,False,False,8.0699,351,48,
63,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender name (PennFuture)"", ""Outdated date (2001)"", ""Request to RSVP and call a phone number"", ""Website link (www.pennfuture.org)""],   ""phishing_likelihood"": 65,   ""classification"": ""phishing"" } ```",1,PHISHING,65,Unusual sender name (PennFuture) | Outdated date (2001) | Request to RSVP and call a phone number | Website link (www.pennfuture.org),,False,False,False,8.9652,1335,77,
64,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Unusual sender name (Twanda Sweet)"", ""Suspicious domain (Enron)"", ""Generic subject line""],   ""phishing_likelihood"": 85,   ""classification"": ""phishing"" } ```",1,PHISHING,85,Unusual sender name (Twanda Sweet) | Suspicious domain (Enron) | Generic subject line,,False,False,False,9.4769,333,58,
65,gemma3_4b_qat,0,LEGÍTIMO,"```json {   ""indicators"": [""Sender appears to be CERA, but the email is forwarded"", ""URLS are provided, but not directly linked"", ""Urgent language regarding a 'pricing crisis' and potential 'system blackouts'"", ""Request for information is implied through the content, but not explicitly asked for""],   ""phishing_likelihood"": 65,   ""classification"": ""phishing"" } ```",1,PHISHING,65,"Sender appears to be CERA, but the email is forwarded | URLS are provided, but not directly linked | Urgent language regarding a 'pricing crisis' and potential 'system blackouts' | Request for information is implied through the content, but not explicitly asked for",,False,False,False,9.4963,1385,93,
